shop_name,shop_star,shop_comment,shop_price,shop_region,shop_category
牙记火锅,3.6,22,63.0,东丽区,四川火锅
醉美家宴,3.4,1,,华侨城欢乐谷,私房菜
饿狼窝窝大盘鸡(东丽店),4.1,46,36.0,天山南路,新疆菜
龙船坊火锅店,3.7,45,44.0,民航大学,火锅
门口儿小扁担串串香火锅(金色雅筑店),4.5,393,78.0,东丽区,串串香
盛金山烤肉店,3.8,49,78.0,空港/华明镇,韩式烤肉
麦当劳(慧捷路DT店),3.9,121,31.0,大毕庄,西式快餐
哈尔滨胡同里炙子烤肉,3.5,9,,军粮城,炙子烤肉
金姨家韩国料理(空港店),3.6,3,,空港经济区,韩国料理
Seven’s kitchen 墨西哥小厨,4.7,238,86.0,空港经济区,西餐
80根烟音乐餐吧深夜食堂轰趴馆,3.8,59,88.0,东丽开发区,特色菜
五爷拌面(军粮城广福家园店),3.7,2,,军粮城,面馆
清真串王饭店(新立店),3.2,8,,东丽区,新疆菜
小七的魔法厨房(东丽万达店),4.7,434,74.0,东丽开发区,比萨
巴乡石锅鱼,3.9,91,55.0,空港/华明镇,鱼火锅
羊老赞铜锅涮羊肉(雪莲路店),3.9,136,74.0,程林,老北京火锅
耀星炭火烤肉,3.6,4,,军粮城,韩式烤肉
顶秀烧烤,3.7,8,,空港经济区,烤串
串门儿,3.9,13,,舒畅园,烤串
英尚1569法式铁板烧(sm店),3.8,769,184.0,空港经济区,日式铁板烧
恩来顺火锅(军粮城二期店),3.8,23,,东丽区,火锅
点兵点将(酸辣粉·锅巴土豆·酥肉·万达店),4.3,76,36.0,东丽开发区,小吃快餐
沧州流河超越火锅鸡(万新村店),4.5,115,77.0,程林,炭火锅
悦山海火锅,4.4,355,74.0,空港经济区,火锅
老火计,3.5,8,,军粮城,烤串
蜜莉安蛋糕工坊(东丽宜家店),3.7,14,,东丽开发区,面包烘焙
韩罗苑(东丽万达店),3.8,44,94.0,东丽开发区,韩式烤肉
沪上阿姨鲜果茶(空港SM城市广场店),4.1,77,13.0,空港/华明镇,茶饮果汁
沪上阿姨鲜果茶(流霞路店),4.1,38,16.0,空港经济区,茶饮果汁
猫空茶町(SM城市广场店),4.1,182,14.0,空港经济区,茶饮果汁
蜜雪冰城(天山南路万隆店),4.1,62,6.0,天山南路,茶饮果汁
沪上阿姨鲜果茶(天山路店),4.3,189,15.0,程林,茶饮果汁
冰冰酱·祥合爆米花(利津路店),4.2,208,20.0,区政府,茶饮果汁
黑泷太郎(SM滨海城市广场店),4.1,101,17.0,空港/华明镇,茶饮果汁
沪上阿姨鲜果茶(建新市场店),4.0,111,12.0,区政府,茶饮果汁
两点半烧烤,3.6,88,58.0,空港经济区,烤串
优焙乐蛋糕,3.8,52,40.0,程林,面包烘焙
Master 玛斯特蛋糕(大毕庄店),3.6,11,,大毕庄,面包烘焙
老春子烧烤,3.6,165,70.0,空港/华明镇,烧烤烤串
금 관 长今馆鲜族传统菜,3.8,124,47.0,程林,烧烤烤串
郭靖烤全羊(宜家广场店),3.9,40,,东丽开发区,烧烤烤串
咱家小串,3.9,15,65.0,程林,烤串
张记海鲜烧烤(登州路店),3.8,46,66.0,程林,烧烤烤串
独领风烧(天津空港店),3.5,71,81.0,空港经济区,烧烤烤串
百味轩烧烤(利津路店),3.7,62,63.0,区政府,烧烤烤串
王朝音乐涮烤吧,3.8,176,87.0,军粮城,火锅
鸿源烧烤,3.8,6,,区政府,烤串
爱军烧烤涮(华明店),3.8,38,58.0,空港/华明镇,烤串
