shop_name,shop_star,shop_comment,shop_price,shop_region,shop_category
117°时尚烤鱼炭火烤鱼王婆大虾,3.8,99,79.0,葛沽,烤鱼
锦程饭庄,3.5,3,,津南区,烧烤烤串
津祥牛牛排牛尾锅,3.7,7,,双港,牛羊肉火锅
螺湘百味螺蛳粉(八里台店),4.0,31,22.0,八里台,小吃快餐
松岛亭韩国料理,3.7,29,48.0,小站,韩国料理
丙鑫家宴,4.0,25,35.0,咸水沽,京菜
兄弟烧烤(津南店),3.8,22,47.0,葛沽,烧烤烤串
牛啊牛蛙麻辣干锅,3.6,9,,咸水沽,干锅/香锅
王婆大虾(八里台店),3.8,93,81.0,八里台,重庆火锅
羊家庄铜锅涮羊肉,3.5,22,,小站,老北京火锅
馋诸葛豆花时尚烤鱼(津南舜新城市广场店),3.8,164,56.0,小站,烤鱼
咱们屯灶台鱼,3.8,85,67.0,双港,农家菜
爱尚麻辣火锅鸡,4.0,54,,咸水沽,炭火锅
比格比萨自助(津南永旺店),4.8,234,66.0,津南区,比萨
凯家轩饭店,3.8,22,51.0,双港,其他中餐
三可手工虾仁水饺(咸水沽店),3.5,3,,月坛商厦,饺子
礼之宴海鲜酒楼,3.5,6,,咸水沽,海鲜
和番丼饭(香堤广场店),3.8,13,,领世郡,日本料理
晴川·串烧·御好烧,4.0,9,,咸水沽,日本料理
潮鲜牛,4.0,463,73.0,咸水沽,潮汕牛肉火锅
恩来顺火锅店(新家园店),3.8,180,92.0,津南区,炭火锅
四喜龙虾.大厨小串(渌水道店),4.6,144,106.0,小海地,小龙虾
梦马青县火锅鸡(吾悦广场店),3.9,69,50.0,咸水沽,炭火锅
嘎婆家自助骨头火锅店,3.9,83,35.0,双港,自助餐
燊燊辣鸡面(津南新城店),3.4,11,,咸水沽,面馆
牛九段果木烤肉,4.3,189,107.0,咸水沽,融合烤肉
王牌大虾,4.3,483,66.0,咸水沽,海鲜火锅
爱上自助水饺,3.5,45,,咸水沽,饺子
五爷拌面(津南吾悦广场店),4.0,25,19.0,咸水沽,面馆
久合聚火锅鸡,3.5,5,,咸水沽,本地鸡窝火锅
巴蜀后街串串火锅(领世郡店),4.2,313,57.0,领世郡,串串香
鸭膳坊北京烤鸭津南店,3.8,66,47.0,双港,烤鸭
齐齐哈尔家庭烤肉(吾悦分店),4.1,82,60.0,咸水沽,融合烤肉
JAKE TACO墨西哥塔可(双港店),3.5,1,,双港,西餐
舜上烧烤,3.9,22,,津南区,烤串
串香楼7080大食堂,3.5,1,,小站,烤串
东北人专业烧烤旗舰店,3.6,5,,北闸口镇,烤串
站台烧烤音乐酒馆,3.9,32,,津南区,特色菜
魔饭小姐麻辣烫麻辣拌,3.6,10,,月坛商厦,麻辣烫
喜粤大排档,3.8,49,103.0,双港,粤菜馆
逸品天铜锅涮肉•津门烧烤,3.7,19,62.0,咸水沽,老北京火锅
外滩风尚(卢浮广场店),3.6,241,129.0,咸水沽,牛排
臻味烤羊腿,3.7,3,,津南区,烤羊腿
巴蜀人家旋转小火锅(渌水道店),3.8,10,,津南区,小火锅
酥礼记(八里台镇店),3.6,25,,八里台,面包烘焙
老城里四姐锅巴菜领世郡店,3.8,6,,富力桃园,锅巴菜
甲鱼张·麻辣甲鱼,3.4,,,咸水沽,熟食熏酱
小雷家炭火烤肉,4.0,31,67.0,双港,融合烤肉
丰年村韩国料理,4.4,456,57.0,领世郡,韩国料理
憨牛丞相烤肉,3.5,1,,小站,韩式烤肉
谦泉日式烤肉(咸水沽店),3.9,156,146.0,咸水沽,日式烧烤/烤肉
达美乐比萨(禧悦汇店),4.2,84,63.0,领世郡,比萨
九田家黑牛烤肉料理(津南吾悦广场店),4.1,475,108.0,咸水沽,韩式烤肉
拾光私房火锅,3.6,24,,咸水沽,火锅
KRUSTA酷食塔美式牛肉汉堡(吾悦广场店),4.7,409,55.0,咸水沽,西餐
