shop_name,shop_star,shop_comment,shop_price,shop_region,shop_category
满意鲜啤炸鸡屋,3.5,5,,静海县城/东城,韩国料理
花榕稻青花椒烤鱼,3.6,35,,静海县城/东城,烤鱼
一帆丰顺酒店,3.8,7,,团泊湖/光合谷度假区,其他中餐
拿火小串烧烤,3.5,4,,静海县城/东城,烧烤烤串
牛一锅火锅鸡,3.5,1,,团泊湖/光合谷度假区,川菜馆
曹三焖鱼,4.2,62,51.0,静海区其他,小吃
九田烤肉料理(天逸园店),3.7,262,125.0,静海县城/东城,韩式烤肉
青云碳火烤肉,3.6,1,,静海区其他,韩式烤肉
大成烧烤,3.5,2,,静海县城/东城,韩国料理
锅王火锅,3.5,8,,静海县城/东城,火锅
君悦大酒店餐饮,3.9,3,,静海区其他,天津菜
遇见米线,3.5,1,,西城,米线
东北利丰烧烤,3.5,6,,西城,烧烤烤串
天津大学仁爱学院-第1食堂,3.5,8,,团泊湖/光合谷度假区,天津菜
如意馄饨(静海店),3.5,8,,静海县城/东城,馄饨|抄手|扁食
幺妹火锅鸡,4.3,415,53.0,西城,火锅
禾言己·蟹黄包生煎包,3.7,2,,西城,生煎/锅贴
河南烩面(静海总店),3.5,3,,静海县城/东城,小吃快餐
桥头烤肉,3.5,2,,静海县城/东城,融合烤肉
伟达流河麻辣火锅鸡,3.9,28,77.0,西城,火锅
晓蕊家面皮(静海东兴店),3.8,133,,静海县城/东城,快餐简餐
胜利饭馆,3.5,3,,静海区其他,天津菜
五号涮品(团泊尚柏奥特莱斯店),3.8,45,55.0,团泊湖/光合谷度假区,火锅
台头友升羊蝎子(分店),3.8,9,59.0,静海区其他,羊蝎子火锅
江南三月上海米线(静海店),3.5,3,,静海县城/东城,米线
川香汇(东平道店),3.9,3,,静海县城/东城,川菜馆
一号海鲜烧烤,3.5,1,,静海县城/东城,烤串
益禾堂(天津大学仁爱学院店),3.7,4,,团泊湖/光合谷度假区,茶饮果汁
香簋火锅,3.7,10,,静海区/大邱庄,火锅
红油凉皮麻辣烫(前树),3.8,1,,静海县城/东城,麻辣烫
又见面,3.5,11,35.0,静海区/大邱庄,快餐简餐
蜜雪冰城(津大学仁爱学院店),3.8,53,,团泊湖/光合谷度假区,茶饮果汁
亮剑烧烤,3.7,4,,静海区其他,烧烤烤串
风暴花甲(静海店),3.6,2,,静海县城/东城,花甲
韵升酒店,3.5,3,,静海区其他,天津菜
湛江尚品小肥蚝,3.3,25,83.0,静海县城/东城,粤菜
顺利火锅店,3.7,37,,西城,重庆火锅
围炉锅盔(天津静海东兴道店),3.6,2,,静海县城/东城,小吃快餐
金龙火锅鸡,3.7,4,,静海区其他,火锅
恬檬阁绿豆饼,3.5,3,,静海县城/东城,面包烘焙
董家湾重庆老火锅(团泊店),3.8,23,,团泊湖/光合谷度假区,重庆火锅
红桃九串吧,3.6,2,,静海县城/东城,烤串
37度鲜港纸包鱼,3.5,2,,静海区/大邱庄,鱼火锅
哈尔滨00后烤肉,3.8,5,,团泊湖/光合谷度假区,韩式烤肉
醇·土鸡 甲鱼煲,3.6,18,,静海区/大邱庄,火锅
千里马餐厅,3.6,2,,静海区其他,其他美食
杨国福麻辣烫,3.4,1,,静海县城/东城,麻辣烫
友贤家鲜牛烤肉,3.8,17,87.0,西城,融合烤肉
淮南牛肉汤(静海连锁总店),3.6,6,,静海县城/东城,快餐简餐
宴宾楼(第三分店),3.5,3,,静海县城/东城,天津菜
