shop_name,shop_star,shop_comment,shop_price,shop_region,shop_category
云海肴云南菜(南开大悦城店),4.8,4880.0,102.0,大悦城,云南菜|滇菜
疆莱新疆餐厅(卫津路店),4.8,1317.0,65.0,南开大学/八里台,新疆菜
真悦居酒屋·炭火烤肉店,4.8,1693.0,129.0,大悦城,融合烤肉
爱家味冰煮羊·蒙古羊排(万德庄店),4.9,1800.0,96.0,海光寺/六里台,烤串
鱼酷活鱼烤鱼(南开大悦城店),4.8,8320.0,101.0,大悦城,烤鱼
泰丰生态酒楼(华苑店),4.5,351.0,176.0,王顶堤/华苑,特色菜
鸟亭·烧鸟居酒屋(天津总店),4.6,807.0,114.0,水上/天塔,日本料理
市井烤肉(芥园道店),4.8,1168.0,66.0,中北镇,融合烤肉
梨花牛肉汤(奥城店),4.5,548.0,39.0,时代奥城,小吃快餐
杨记隆府(南开大悦城店),4.7,3880.0,97.0,大悦城,川菜馆
戊子大铜锅,4.8,950.0,85.0,王顶堤/华苑,老北京火锅
三代烤肉(南开大悦城店),4.7,3777.0,123.0,南市,韩式烤肉
牛大伯火锅(红旗南路店),4.7,552.0,89.0,王顶堤/华苑,牛羊肉火锅
頭壹鸣市井火锅鸡(三马路店),4.7,295.0,58.0,天佑城/西南角,炭火锅
梨花牛肉汤(鲁能城店),4.6,829.0,41.0,水上/天塔,小吃快餐
益尚鲜火锅鸡(万德庄直营店),4.7,772.0,52.0,海光寺/六里台,本地鸡窝火锅
绿色庄园(仁恒伊势丹店),4.8,242.0,105.0,老城厢/鼓楼,韩国料理
融聚·粤小馆(水上公园店),4.5,799.0,122.0,水上/天塔,粤菜馆
永旺羊汤(红旗路店),4.3,164.0,31.0,长虹公园,快餐简餐
八号码头海鲜火锅(海河店),4.8,283.0,161.0,老城厢/鼓楼,海鲜火锅
花和日本料理(奥城一店),4.8,3081.0,265.0,时代奥城,日式自助
SOCOTRA·阿拉伯餐厅,4.8,331.0,133.0,南开大学/八里台,中东菜
益尚鲜火锅鸡·宵夜(总店),4.8,1941.0,61.0,白堤路/风荷园,火锅
蚝吉利生蚝火锅(凌奥店),4.2,424.0,134.0,凌奥,海鲜火锅
西域楼兰·新疆餐厅(南开店),4.6,555.0,61.0,海光寺/六里台,新疆菜
真悦居酒屋(大悦城总店),4.8,4053.0,123.0,大悦城,日本料理
野人串吧•烧烤(凌奥店),4.5,310.0,85.0,凌奥,烤串
新煮意水煮鱼(平山道店),4.7,8766.0,94.0,水上/天塔,酸菜鱼/水煮鱼
九田家黑牛烤肉料理(西湖道店),4.6,339.0,79.0,白堤路/风荷园,韩式烤肉
津门羊大爷·铜锅涮肉(黄河道店),4.5,567.0,76.0,密云路,老北京火锅
313羊庄(南开华苑店),4.2,197.0,117.0,王顶堤/华苑,牛羊肉火锅
久悦·September(奥城店),4.5,376.0,83.0,时代奥城,东南亚菜
运发成海鲜烧烤涮羊肉,4.8,777.0,81.0,咸阳路/黄河道,烤串
成都108•牛蛙火锅店(南开总店),4.8,2663.0,107.0,大悦城,火锅
莞膳·叶记肠粉(南开店),4.9,5043.0,33.0,白堤路/风荷园,广州菜
必点海鲜·头等舱(天塔店),4.7,229.0,571.0,水上/天塔,海鲜
烤上加(南开总店),4.9,1135.0,72.0,南开公园/中学,融合烤肉
安东鸡(南开大悦城店),4.7,3007.0,88.0,南市,韩国料理
