shop_name,shop_star,shop_comment,shop_price,shop_region,shop_category
清真虾涮,3.8,60,66.0,天穆,火锅
春川春韩国拌饭(果园东道店),3.9,63,27.0,北仓,韩国料理
CoCo都可(尚河城店),3.9,67,15.0,双街,茶饮果汁
欣姐夜宵,3.6,1,,西横堤/瑞景新天地,小吃快餐
维美家·蛋糕酥饼·低糖无糖,3.9,27,,宜兴埠,面包烘焙
粥总管(瑞景店),3.5,1,,西横堤/瑞景新天地,粥店
黑泷太郎(北辰御龙湾店),3.8,109,16.0,北仓,茶饮果汁
绝味鸭脖(御龙湾店),3.6,6,,北仓,卤味鸭脖
沪上阿姨鲜果茶(半湾半岛店),3.9,26,,双街,茶饮果汁
吉胜克(国宜道店),3.9,14,,铁东路街,西式快餐
趣逗捞·奶茶奶豆腐(宝华街店),3.9,42,,杨柳青,茶饮果汁
芝根芝底比萨(天津瑞景店),3.9,83,33.0,刘园,比萨
北京果木烤鸭(引河里南道店),3.9,31,,北仓,烤鸭
绝味鸭脖(佳园里店),3.8,162,34.0,西横堤/瑞景新天地,卤味鸭脖
愉肴麻辣香锅(淮河道店),3.8,84,45.0,北辰区,干锅/香锅
不问豆腐,3.8,10,,杨柳青,炸鸡炸串
华莱士·全鸡汉堡(普济河道店),3.8,40,19.0,宜兴埠,西式快餐
陕川风味火锅城(果园北道店),3.9,161,52.0,北仓,火锅
沪上阿姨鲜果茶(杨柳青店),3.9,269,15.0,杨柳青,茶饮果汁
三国水煮(北辰店),3.5,4,,北辰区,烤鱼
茹记五福西点(顺境路店),3.7,31,34.0,双街,甜品
锦州烧烤(引河里北道店),3.8,63,56.0,北仓,烧烤烤串
新家园饭庄(顺境路店),3.7,74,39.0,双街,天津菜
堂蒸蟹黄汤包·生煎包.·本帮菜(佳园里店),3.8,127,34.0,西横堤/瑞景新天地,包子
小谷姐姐麻辣拌•麻辣烫(双街店),3.8,51,19.0,双街,麻辣烫
绝味鸭脖(宝华街店),3.6,37,18.0,杨柳青,卤味鸭脖
锅圈食汇火锅烧烤食材超市(宝利新苑店),3.9,45,68.0,铁东路街,生鲜
武小五·热干面(杨柳青店),3.8,6,,杨柳青,小吃快餐
薯老大烤地瓜(北辰店),3.9,25,21.0,北仓,快餐简餐
小谷姐姐麻辣拌•麻辣烫(集贤里店),3.8,32,22.0,北仓,麻辣烫
