shop_name,shop_star,shop_comment,shop_price,shop_region,shop_category,shop_district
肯德基,4.2,121,35,塘沽城区,西式快餐,滨海新区
格朗合·鸡汤米线,4.0,170,28,新村,米线,滨海新区
鱼酷活鱼烤鱼,4.3,2105,87,大港城区,烤鱼,滨海新区
星巴克,3.8,74,46,塘沽城区,咖啡厅,滨海新区
本宫的茶,3.5,20,12,大港油田,茶饮果汁,滨海新区
宏升烧烤,4.3,229,69,塘沽城区,烤串,滨海新区
鱼酷活鱼烤鱼,4.1,1628,73,大港城区,烤鱼,滨海新区
7cake榴莲千层蛋糕,3.9,43,82,塘沽城区,面包烘焙,滨海新区
米立拌饭馆,4.0,93,29,大港城区,韩国料理,滨海新区
五区拉面,4.0,316,18,大港城区,面馆,滨海新区
起士林,3.9,37,81,外滩/金街,面包烘焙,滨海新区
吃面侠·五大块牛肉面,4.4,233,21,塘沽城区,面馆,滨海新区
初爱猫咖,3.9,31,31,滨海新区,咖啡厅,滨海新区
蜜雪冰城,3.8,119,7,大港城区,茶饮果汁,滨海新区
酥礼记,3.8,220,44,塘沽城区,甜品,滨海新区
研磨时光咖啡,3.9,188,32,经济开发区,咖啡厅,滨海新区
刘全福吊炉烧烤涮毛肚,4.3,1219,76,塘沽城区,烤串,滨海新区
益禾堂,3.8,42,14,大港城区,茶饮果汁,滨海新区
大碗章牛肉面·营养简餐,4.2,241,26,塘沽城区,面馆,滨海新区
茶百道,3.8,45,16,大港城区,茶饮果汁,滨海新区
全福味之源烧烤,4.0,516,69,新港,烧烤烤串,滨海新区
米兰西饼生日蛋糕,3.9,606,104,塘沽城区,面包烘焙,滨海新区
沪上阿姨鲜果茶,3.8,72,15,经济开发区,茶饮果汁,滨海新区
好利来,3.8,188,91,滨海新区,面包烘焙,滨海新区
巴黎贝甜,3.7,68,94,滨海新区,面包烘焙,滨海新区
多囍·茶,3.8,134,38,塘沽城区,茶饮果汁,滨海新区
河马家,3.6,92,51,大港油田,比萨,滨海新区
DQ冰淇淋,3.9,108,22,大港油田,冰淇淋,滨海新区
环海五福西点,3.5,1216,16,大港城区,甜品,滨海新区
CoCo都可,3.7,32,16,大港城区,茶饮果汁,滨海新区
老城街小面,4.3,285,21,塘沽工农村,面馆,滨海新区
蜜雪冰城·冰淇淋与茶,3.7,134,7,汉沽城区,茶饮果汁,滨海新区
藏喵阁·猫咖,3.8,39,30,汉沽城区,咖啡厅,滨海新区
茶百道,3.6,29,18,大港城区,茶饮果汁,滨海新区
好利来,3.9,246,50,塘沽工农村,面包烘焙,滨海新区
如影随形布偶猫咖啡店,3.8,85,40,大港学府路,咖啡厅,滨海新区
秋田本味烘焙坊,3.8,49,33,塘沽城区,面包烘焙,滨海新区
五福西点,3.8,565,32,塘沽城区,甜品,滨海新区
黄金比萨,3.5,46,65,滨海新区,比萨,滨海新区
好利来,3.8,192,61,滨海新区,面包烘焙,滨海新区
沪上阿姨鲜果茶,3.9,41,16,滨海新区,茶饮果汁,滨海新区
slowcity慢城,3.8,55,34,大港城区,面包烘焙,滨海新区
沪上阿姨鲜果茶,3.8,23,17,开发区五大街,茶饮果汁,滨海新区
沪上阿姨鲜果茶,3.9,260,14,塘沽城区,茶饮果汁,滨海新区
McCafé 麦咖啡,3.6,5,34,塘沽城区,咖啡厅,滨海新区
沪上阿姨鲜果茶,3.7,68,16,经济开发区,茶饮果汁,滨海新区
SunTrees集合店,3.9,32,48,开发区一二三大街,面包烘焙,滨海新区
沪上阿姨鲜果茶,3.8,49,13,汉沽城区,茶饮果汁,滨海新区
益禾堂,3.5,11,11,汉沽城区,茶饮果汁,滨海新区
米兰西饼生日蛋糕,3.7,379,68,经济开发区,面包烘焙,滨海新区
禧蜜心品,3.6,58,43,滨海新区,面包烘焙,滨海新区
东小西·老挝咖啡·泰式奶茶,3.8,48,10,大港城区,茶饮果汁,滨海新区
沪上阿姨鲜果茶,3.9,367,14,滨海新区,茶饮果汁,滨海新区
郑氏高丽楼烤肉,3.6,201,51,大港城区,韩国料理,滨海新区
世界第二好吃的现烤冰淇淋菠萝包,3.7,81,24,大港城区,甜品,滨海新区
麦田手工蛋糕,3.7,556,57,塘沽工农村,面包烘焙,滨海新区
天祥栋火焰甲鱼,3.8,28,142,塘沽城区,海鲜,滨海新区
劳模海鲜,4.3,543,115,滨海新区,海鲜,滨海新区
望海湾海鲜楼,3.9,52,123,响螺湾商圈,海鲜,滨海新区
爱尔卑斯火锅鸡烤肉自助,3.8,9829,48,大港城区,自助餐,滨海新区
阿尔卑斯比萨牛排自助,3.8,1341,82,新港,自助餐,滨海新区
津五福西点,3.8,188,25,塘沽城区,面包烘焙,滨海新区
好利来,3.9,299,35,新村,面包烘焙,滨海新区
督柏林西餐吧,3.7,1015,137,经济开发区,西餐,滨海新区
木山今茶饮,3.8,43,17,塘沽城区,茶饮果汁,滨海新区
桂发祥,3.8,171,62,塘沽城区,面包烘焙,滨海新区
芳竹园火锅,3.6,87,64,塘沽工农村,火锅,滨海新区
传世家谱东北老冰糕,3.9,39,14,塘沽城区,冰淇淋,滨海新区
津乐园,3.7,524,27,塘沽城区,面包烘焙,滨海新区
MK鸭货,3.8,85,30,塘沽工农村,熟食熏酱,滨海新区
一品轩精品餐厅,3.9,76,185,财富星座,淮扬菜,滨海新区
书亦烧仙草,3.9,64,13,塘沽工农村,茶饮果汁,滨海新区
宽板凳老灶火锅,3.9,360,121,塘沽工农村,火锅,滨海新区
屯老二农家铁锅炖,3.8,339,72,大港城区,东北菜,滨海新区
50岚,3.9,93,14,塘沽城区,茶饮果汁,滨海新区
法颂,3.6,64,53,塘沽工农村,面包烘焙,滨海新区
甜啦啦,3.8,202,8,塘沽城区,冰淇淋,滨海新区
可米酷,3.8,33,43,新村,茶饮果汁,滨海新区
沪上阿姨鲜果茶,3.8,256,14,塘沽工农村,茶饮果汁,滨海新区
生态城世茂希尔顿酒店央吧,3.7,64,107,滨海新区,饮品店,滨海新区
起士林烘焙,3.7,666,88,新村,面包烘焙,滨海新区
鼎记阳澄湖大闸蟹,3.5,13,92,塘沽城区,大闸蟹,滨海新区
玫溧燕窝·法式燕窝甜品,3.8,30,54,汉沽城区,甜品,滨海新区
慕巴夫鲜花蛋糕连锁,3.5,127,78,大港城区,面包烘焙,滨海新区
蜡笔小新の茶,3.6,79,12,塘沽城区,茶饮果汁,滨海新区
好利来,3.6,98,41,塘沽工农村,面包烘焙,滨海新区
仙菓乐,3.6,16,19,开发区永旺,茶饮果汁,滨海新区
蜜雪冰城,3.8,91,7,汉沽城区,茶饮果汁,滨海新区
渔家聚福楼,3.5,46,124,经济开发区,海鲜,滨海新区
大东北农家院火炕铁锅炖,3.7,76,55,汉沽城区,东北菜,滨海新区
酥侯糕点,3.7,91,35,汉沽城区,面包烘焙,滨海新区
黑研舍,3.8,26,16,响螺湾商圈,茶饮果汁,滨海新区
砂锅誌卤味火锅烧烤,3.9,42,73,塘沽城区,火锅,滨海新区
书亦烧仙草,3.9,204,16,大港城区,茶饮果汁,滨海新区
僖月素甜,3.9,44,79,滨海新区,面包烘焙,滨海新区
華仔世家酒楼,3.8,165,109,滨海新区,广州菜,滨海新区
乐呵屯东北民间菜,3.7,196,57,大港城区,东北菜,滨海新区
韩国雪冰 설빙 IL-SOLE,3.9,736,34,大港城区,冰淇淋,滨海新区
沪上阿姨鲜果茶,3.8,67,14,大港城区,茶饮果汁,滨海新区
沪上阿姨鲜果茶,3.5,205,16,大港油田,茶饮果汁,滨海新区
沪上阿姨鲜果茶,3.9,72,15,大港城区,茶饮果汁,滨海新区
汴梁徐先生厚切炒酸奶,3.8,39,16,滨海新区,冰淇淋,滨海新区
津乐园,3.8,190,41,新村,面包烘焙,滨海新区
恩来顺火锅店,3.5,710,54,滨海新区,火锅,滨海新区
社会主义大食堂,3.9,163,57,大港城区,东北菜,滨海新区
花盛精致日本料理,3.6,134,85,汉沽城区,日本料理,滨海新区
蒙古人铜锅烀羊肉,3.5,31,99,汉沽城区,火锅,滨海新区
环海五福西点,3.7,80,43,大港城区,面包烘焙,滨海新区
700CC天然苏打水茶饮,3.9,138,19,塘沽城区,茶饮果汁,滨海新区
本宫的茶,3.9,64,17,经济开发区,茶饮果汁,滨海新区
奉茶,3.9,115,16,塘沽城区,茶饮果汁,滨海新区
冰冰酱,3.9,69,22,汉沽城区,冰淇淋,滨海新区
冰冰酱刨冰,3.9,109,20,塘沽城区,冰淇淋,滨海新区
茶千岁喵主子的茶院,3.8,28,12,滨海新区,茶饮果汁,滨海新区
沪上阿姨鲜果茶,3.8,30,14,大港城区,茶饮果汁,滨海新区
冰冰酱,3.8,31,20,响螺湾商圈,冰淇淋,滨海新区
浔茶塘,3.8,70,12,塘沽城区,茶饮果汁,滨海新区
MY.girl蜜菓,3.8,170,14,塘沽城区,茶饮果汁,滨海新区
蜜菓の蜜制鲜饮,3.8,550,11,塘沽城区,茶饮果汁,滨海新区
罗曼林冰淇淋&茶,3.7,28,11,新村,冰淇淋,滨海新区
蜜菓MY·GIRL,3.7,684,16,汉沽城区,茶饮果汁,滨海新区
本宫的茶,3.7,48,20,塘沽城区,茶饮果汁,滨海新区
恩来顺,3.9,612,87,经济开发区,火锅,滨海新区
MY.girl蜜菓,3.6,46,12,塘沽工农村,茶饮果汁,滨海新区
想巷,3.6,44,17,滨海新区,茶饮果汁,滨海新区
MY.girl蜜菓,3.5,251,12,外滩/金街,茶饮果汁,滨海新区
林家大院铁锅炖,3.9,46,61,大港城区,东北菜,滨海新区
悦友私厨,3.7,78,96,塘沽城区,私房菜,滨海新区
蓓克萨意式餐厅,3.8,26,48,塘沽工农村,比萨,滨海新区
袁记自助水饺,3.6,33,28,滨海新区,自助餐,滨海新区
特香包烘培,3.6,51,44,大港油田,面包烘焙,滨海新区
舾舾里披萨&炸鸡,3.8,160,20,新港,比萨,滨海新区
海底捞火锅,3.6,43,95,大港城区,火锅,滨海新区
熊家·韩式炸鸡,3.6,54,25,经济开发区,炸鸡炸串,滨海新区
吉胜克,3.8,105,20,塘沽城区,西式快餐,滨海新区
藤崎寿司&饭岛+2,3.6,96,38,大港油田,寿司,滨海新区
韩罗苑,3.5,592,82,新港,韩国料理,滨海新区
富豪蛋糕房,3.8,1112,58,新港,面包烘焙,滨海新区
金麦穗面包店,3.5,50,64,塘沽城区,面包烘焙,滨海新区
签斤小姐自助串串火锅,3.5,136,61,大港城区,火锅,滨海新区
恩朵烘焙坊,3.9,1601,55,塘沽城区,面包烘焙,滨海新区
小谷姐姐麻辣拌·麻辣烫,3.6,17,23,塘沽工农村,麻辣烫,滨海新区
美鲜美可蛋糕房,3.9,891,45,大港城区,面包烘焙,滨海新区
老街称盘麻辣烫,3.9,55,56,外滩/金街,火锅,滨海新区
小龙坎火锅,3.9,746,113,经济开发区,火锅,滨海新区
杨国福麻辣烫,3.7,53,23,大港城区,麻辣烫,滨海新区
渔家风味,3.9,140,64,新港,海鲜,滨海新区
美味五福西点,3.7,80,29,滨海新区,甜品,滨海新区
锅儿火锅鸡,3.9,24,76,塘沽城区,火锅,滨海新区
马利甜甜,3.7,368,13,新港,面包烘焙,滨海新区
里外院老东北铁锅炖,3.7,188,65,大港城区,东北菜,滨海新区
津乐园,3.7,45,20,塘沽工农村,面包烘焙,滨海新区
一品蛋糕坊,3.7,246,43,大港城区,面包烘焙,滨海新区
北塘海鲜家常菜馆,3.5,34,75,塘沽城区,海鲜,滨海新区
小炉子地摊烧烤,3.9,107,78,新港,融合烤肉,滨海新区
贝客新语,3.6,462,41,滨海新区,面包烘焙,滨海新区
初见甜品,3.8,68,24,开发区大学城,甜品,滨海新区
清真·小金烤羊腿,3.6,152,100,塘沽城区,烧烤烤串,滨海新区
麦多美蛋糕,3.7,119,68,汉沽城区,面包烘焙,滨海新区
御记煌三汁焖锅,3.7,209,83,汉沽城区,焖锅,滨海新区
么么酥手工吐司,3.8,26,29,汉沽城区,面包烘焙,滨海新区
富有海鲜食府,3.9,271,72,塘沽城区,海鲜,滨海新区
贤合庄卤味火锅,3.7,256,105,大港城区,火锅,滨海新区
麦当劳,3.8,204,33,经济开发区,西式快餐,滨海新区
卡洛琳烘焙坊,3.7,612,32,大港油田,面包烘焙,滨海新区
派乐颂蛋糕坊,3.9,35,146,大港城区,面包烘焙,滨海新区
古羊村·景泰蓝火锅·烧烤,3.5,60,80,新港,火锅,滨海新区
项记桃酥,3.6,64,33,汉沽城区,面包烘焙,滨海新区
大铁锅,3.7,1005,64,塘沽城区,东北菜,滨海新区
香港酒窝甜品,3.7,92,36,大港城区,甜品,滨海新区
N多寿司,3.6,25,29,汉沽城区,寿司,滨海新区
必胜客,3.8,149,83,汉沽城区,比萨,滨海新区
乐颂烘焙,3.5,45,16,新港,面包烘焙,滨海新区
印象西莎蛋糕,3.6,728,112,滨海新区,面包烘焙,滨海新区
MK鸭货,3.7,180,37,塘沽城区,卤味鸭脖,滨海新区
吉胜克,3.7,329,22,汉沽城区,西式快餐,滨海新区
喜事汇,3.8,147,79,大港油田,海鲜,滨海新区
爱都欧麦莱,3.5,128,34,大港油田,面包烘焙,滨海新区
厉家小馆,3.8,14,227,经济开发区,鲁菜,滨海新区
惠蓬家宴,3.8,113,245,经济开发区,其他中餐,滨海新区
津海牛蚝更牛,3.5,71,101,塘沽城区,烤串,滨海新区
人民公社大食堂,3.5,181,80,新港,东北菜,滨海新区
PIZZA AURORA 欧若拉西餐厅,3.8,281,91,大港城区,西餐,滨海新区
渔家菜馆,3.7,105,65,新港,海鲜,滨海新区
恩来顺,3.7,180,67,杭州道/福州道,火锅,滨海新区
鱼小川活鱼现烤,3.7,106,51,大港油田,烤鱼,滨海新区
渔签火锅,3.8,27,107,汉沽城区,火锅,滨海新区
豪尚豪牛排馆,3.9,71,52,新港,牛排,滨海新区
小岛斗牛家,3.8,152,100,大港城区,融合烤肉,滨海新区
姥姥家春饼,3.6,37,56,汉沽城区,小吃快餐,滨海新区
万岛.石文化主题餐厅,3.8,15,160,经济开发区,创意菜,滨海新区
禾之鲜回转寿司,3.6,58,58,大港城区,寿司,滨海新区
爸爸炒料牛排老火锅,3.6,62,95,大港城区,火锅,滨海新区
烫卤局·热卤铺子,3.6,16,25,塘沽城区,快餐简餐,滨海新区
爱尚西点,3.9,1702,48,大港城区,面包烘焙,滨海新区
农家木火铁锅炖,3.9,96,80,大港城区,东北菜,滨海新区
美味五福西点,3.7,413,19,大港城区,面包烘焙,滨海新区
如麦烘焙,3.7,43,31,塘沽城区,面包烘焙,滨海新区
好梦圆蛋糕店,3.7,314,39,汉沽城区,面包烘焙,滨海新区
查尔斯糕饼屋,3.6,107,46,塘沽城区,面包烘焙,滨海新区
津八件糕点,3.7,27,30,大港油田,面包烘焙,滨海新区
顺顺特香包西饼屋,3.6,140,51,大港油田,面包烘焙,滨海新区
富豪蛋糕房,3.7,634,32,塘沽城区,面包烘焙,滨海新区
好运来蛋糕,3.5,52,15,大港油田,面包烘焙,滨海新区
金鼎西点屋,3.5,388,76,新港,面包烘焙,滨海新区
富豪蛋糕房·味美思西饼屋,3.5,161,59,经济开发区,面包烘焙,滨海新区
老董海鲜美食坊,3.7,128,105,滨海新区,海鲜,滨海新区
维麦斯西饼店,3.5,641,14,大港城区,面包烘焙,滨海新区
麦香园西饼,3.5,26,15,塘沽城区,面包烘焙,滨海新区
老廣的味道·粤餐厅,3.7,113,106,塘沽城区,广州菜,滨海新区
吉胜克,3.6,187,16,滨海新区,西式快餐,滨海新区
麦当劳,3.9,172,46,塘沽城区,西式快餐,滨海新区
Helens海伦司,3.8,27,91,经济开发区,西餐,滨海新区
天津味,3.7,114,77,新港,天津菜,滨海新区
重庆山城火锅,3.8,112,54,外滩/金街,火锅,滨海新区
阳坊大都涮羊肉,3.7,107,111,经济开发区,火锅,滨海新区
羊庄,3.7,151,75,塘沽城区,火锅,滨海新区
炊大师盘盘麻辣烫,3.9,28,31,经济开发区,麻辣烫,滨海新区
翠亨湘菜园,3.7,1044,92,经济开发区,湘菜,滨海新区
依兰国际酒店-颐和轩中餐厅,3.7,489,111,经济开发区,其他中餐,滨海新区
雷百万的烤肉店,3.8,126,81,塘沽工农村,融合烤肉,滨海新区
吉野家,3.9,307,30,经济开发区,日本料理,滨海新区
周大厨百味居,3.8,25,35,开发区大学城,海鲜,滨海新区
贝克汉堡,3.8,121,15,塘沽城区,西式快餐,滨海新区
大东北铁锅炖鱼农家院望达街店,3.8,446,108,塘沽城区,东北菜,滨海新区
东乡手抓羊肉,3.8,133,83,塘沽城区,火锅,滨海新区
羊庄鱼市,3.8,109,89,开发区永旺,火锅,滨海新区
皖江名灶,3.8,71,58,滨海新区,徽菜,滨海新区
阿香米线,3.9,86,32,经济开发区,米线,滨海新区
美闻比萨,3.6,152,34,大港油田,比萨,滨海新区
刁馋一锅鲜·津门招牌菜,3.7,34,68,塘沽工农村,天津菜,滨海新区
沽上鱼村·海鱼泡饼,3.8,38,60,响螺湾商圈,海鲜,滨海新区
汤姆家的优质牛排,3.9,593,87,新港,牛排,滨海新区
鳥福·焼き鳥屋,3.7,82,102,经济开发区,日本料理,滨海新区
腩潮鲜牛腩火锅,3.6,60,116,经济开发区,火锅,滨海新区
烫卤局·热卤铺子,3.9,26,29,塘沽工农村,快餐简餐,滨海新区
唐春饼故事·烤鸭,3.9,224,77,新村,东北菜,滨海新区
沽上名厨铁锅炖,3.8,100,65,外滩/金街,东北菜,滨海新区
37℃·Restaurant&Bar,3.9,214,103,大港城区,西餐,滨海新区
古镇人家海鲜,3.9,501,82,滨海新区,海鲜,滨海新区
七志日本料理,3.8,54,106,滨海新区,日本料理,滨海新区
觅小鲜砂锅麻辣烫,3.7,57,26,外滩/金街,麻辣烫,滨海新区
海牛海鲜大咖,3.6,215,85,塘沽城区,海鲜,滨海新区
恩来顺火锅店,3.8,1453,62,大港学府路,火锅,滨海新区
锅友·火锅鸡双层牛蛙塔,3.8,189,88,塘沽城区,火锅,滨海新区
恩来顺,3.8,225,86,塘沽城区,火锅,滨海新区
天津市滨海新区老沈家烧烤店,3.6,46,83,滨海新区,火锅,滨海新区
虾吃虾涮,3.9,958,72,大港油田,火锅,滨海新区
韩丰道海鲜自助烤肉·火锅,3.7,1322,61,大港城区,烧烤烤串,滨海新区
金品府韩式烤肉,3.9,70,101,塘沽城区,韩国料理,滨海新区
烙家贵阳烙锅,3.9,78,93,塘沽城区,烧烤烤串,滨海新区
华莱士·全鸡汉堡,3.7,26,15,新港,西式快餐,滨海新区
麦当劳,3.8,264,22,大港城区,西式快餐,滨海新区
旺小巷·四川小吃集,3.7,77,51,塘沽工农村,川菜馆,滨海新区
萨公主披萨屋,3.8,155,27,塘沽工农村,比萨,滨海新区
吉胜克,3.8,66,19,新港,西式快餐,滨海新区
邵汇大虾,3.8,21,70,塘沽工农村,火锅,滨海新区
蚝情郎烤羊腿,3.8,1222,119,塘沽城区,烧烤烤串,滨海新区
森林人烤肉,3.8,833,59,汉沽城区,融合烤肉,滨海新区
东起顺饭庄,3.8,135,68,新港,京菜,滨海新区
羊村生活,3.6,208,103,新港,火锅,滨海新区
卤颜悦色·牛骨卤汤火锅,3.8,283,96,大港城区,火锅,滨海新区
大伙房渔家院,3.8,98,72,塘沽城区,特色菜,滨海新区
港东一品,3.8,48,47,大港城区,湘菜,滨海新区
麦当劳,3.8,201,27,滨海新区,西式快餐,滨海新区
三千里家烤肉,3.7,47,69,大港城区,融合烤肉,滨海新区
蓉伴城火锅,3.9,381,105,经济开发区,火锅,滨海新区
达美乐比萨,3.9,27,65,塘沽工农村,比萨,滨海新区
佬串儿,3.7,40,54,大港城区,烤串,滨海新区
大碗李民间菜,3.8,93,105,塘沽城区,天津菜,滨海新区
聚朋熬鱼泡饭海鲜蒸饺,3.7,67,82,响螺湾商圈,海鲜,滨海新区
刘记桃源牧村,3.6,165,40,经济开发区,火锅,滨海新区
118旋转小火锅,3.7,47,39,大港城区,火锅,滨海新区
金运来假日酒店-主题餐厅,3.9,377,106,塘沽工农村,海鲜,滨海新区
九田家黑牛烤肉料理,3.6,64,100,大港城区,韩国料理,滨海新区
舌尖派对四川小吃集,3.9,32,43,经济开发区,小吃快餐,滨海新区
鲜上客 海鲜姿造火锅,3.9,171,102,塘沽工农村,火锅,滨海新区
新川鄉老火锅,3.7,63,103,塘沽工农村,火锅,滨海新区
原始人锦州烧烤,3.8,235,78,滨海新区,烧烤烤串,滨海新区
熊大爺现包饺子·云吞,3.8,67,34,塘沽城区,饺子,滨海新区
蚝先生vs老北京涮肉,3.8,30,54,汉沽城区,火锅,滨海新区
瓦烤·烧烤·火锅,3.8,185,69,塘沽城区,烧烤烤串,滨海新区
汉沽饭店,3.7,238,67,汉沽城区,海鲜,滨海新区
大灶台·铁锅炖,3.8,1100,59,大港城区,东北菜,滨海新区
哒蟹肉蟹煲,3.8,38,75,大港城区,肉蟹煲,滨海新区
柴火地锅鸡,3.8,43,76,经济开发区,农家菜,滨海新区
爱上麻辣香锅,3.7,60,51,大港城区,干锅/香锅,滨海新区
六一食堂,3.9,66,38,滨海新区,快餐简餐,滨海新区
马路边边串串香,3.7,218,68,大港城区,串串香,滨海新区
美闻比萨,3.7,241,45,大港油田,比萨,滨海新区
蜀张一派斑鱼火锅,3.8,27,112,滨海新区,火锅,滨海新区
干杯烤肉料理,3.8,145,93,大港城区,日本料理,滨海新区
旮旯自助骨头锅,3.5,92,37,塘沽城区,自助餐,滨海新区
馋胖肉蟹煲,3.6,113,47,大港油田,创意菜,滨海新区
比利时啤酒花园精酿餐吧,3.8,52,76,经济开发区,西餐,滨海新区
